sample_ID	genus	species	sex	population	batch	temperature	climate_cabinet	rack_ID	positional_ID	emergence_date	julian_emergence_date	emergence_weight	emergence_condition	emergence_status	life_stage	length	width	week0	week1	week2	week3	week4	week5	week6	week7	week8	week9	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21
HC-64	Osmia	O. cornuta	female	Harz	weighing	SSP5-8.5	F	6	9	2023-02-23	54	171.33000000000015	alive	emerged	adult	14.481255521012107	8.667657240918421	186.73	184.85000000000016	183.10000000000016	181.80000000000015	181.26	181.25	180.20000000000005	178.7900000000002	178.8800000000001	176.51	175.59000000000017	174.4000000000001	172.52999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-65	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	9	9	2023-02-17	48	78.78999999999996	alive	emerged	adult	11.253831590194867	6.796834819733695	87.75999999999999	86.72000000000003	86.06999999999994	85.51999999999998	85.12999999999988	85.31999999999994	84.8599999999999	84.1099999999999	84.13999999999987	82.81999999999994	82.36999999999989	81.63999999999987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-66	Osmia	O. cornuta	female	Harz	weighing	control	C	7	9	2023-03-29	88	150.17000000000007	alive	emerged	adult	13.113543802471044	7.852329212536134	160.8499999999999	160.16999999999985	159.25	158.8699999999999	158.62999999999988	158.3699999999999	158.05999999999997	157.62999999999988	157.5	156.78999999999996	156.97000000000003	156.87999999999988	156	155.01999999999998	155.14999999999986	154.67999999999984	153.76999999999998	NA	NA	NA	NA	NA
HC-67	Osmia	O. cornuta	male	Harz	weighing	control	C	10	9	2023-03-18	77	72.31999999999994	alive	emerged	adult	11.11536717808564	6.6035440689757925	78.22000000000003	77.72000000000003	77.29999999999995	77.19999999999982	76.98999999999978	76.82999999999993	76.69999999999982	76.65999999999985	76.54999999999995	76.33999999999992	76.41999999999985	76.02999999999997	75.49999999999977	75.19999999999982	75.13999999999987	74.65999999999985	NA	NA	NA	NA	NA	NA
HC-68	Osmia	O. cornuta	male	Harz	other	SSP2-4.5	E	8	10	2023-03-06	65	196.4000000000001	alive	emerged	adult	14.527757092922569	9.20122312432088	206.58000000000015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-70	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	9	10	2023-02-16	47	180.77	alive	emerged	adult	14.517965381189066	8.484584843267156	220.73	218.1099999999999	215.77999999999997	214.26	213.6099999999999	213.98999999999975	212.5999999999999	210.4799999999998	210.4599999999998	207.23	205.65999999999983	201.30999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-73	Osmia	O. cornuta	female	Harz	weighing	SSP5-8.5	F	12	9	2023-02-21	52	195.8900000000001	alive	emerged	adult	15.503194981630084	8.602684600455305	214.45000000000005	212.3199999999999	210.45000000000005	208.69000000000003	208.19000000000003	208.45000000000005	207	205.28999999999996	205.11000000000013	202.48	201.27999999999997	199.96000000000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-74	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	12	10	2023-02-02	33	120.80000000000018	alive	emerged	adult	11.95524319097864	7.564097169062663	128.91000000000008	127.68000000000006	126.77999999999996	125.97000000000004	125.72000000000004	125.88000000000012	125.20000000000005	124.26999999999998	124.25	122.66000000000008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-75	Osmia	O. cornuta	female	Harz	weighing	control	C	13	9	2023-04-07	97	164.26999999999998	alive	emerged	adult	13.425769736992974	8.35969486330321	174.52999999999997	173.69000000000003	173.07999999999993	172.53999999999996	172.22000000000003	171.9000000000001	171.78999999999996	171.34000000000017	171.19000000000003	170.4000000000001	170.57999999999993	170.47000000000003	169.72000000000003	168.78999999999996	169.07999999999993	168.6300000000001	168.1500000000001	167.02999999999997	166.36000000000013	NA	NA	NA
HC-76	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	14	9	2023-03-16	75	118.7700000000002	alive	emerged	adult	13.081757942681744	7.974204507216536	131.09000000000017	130.51999999999998	129.3800000000001	128.67000000000007	128.48000000000002	128.19000000000003	127.85000000000014	127.24	127.06999999999994	125.93000000000006	125.47000000000004	125.32000000000016	124.53999999999996	123.13000000000012	122.75	121.43000000000006	NA	NA	NA	NA	NA	NA
HC-77	Osmia	O. cornuta	male	Harz	weighing	control	C	13	10	2023-03-18	77	94.57000000000016	alive	emerged	adult	11.780275416916984	7.004156182739128	98.82000000000016	98.29999999999995	98.29999999999995	97.81999999999994	97.48000000000002	97.37000000000012	97.23000000000002	97.1400000000001	97.16000000000008	96.68000000000006	96.70000000000005	97	96.01999999999998	95.5	95.62000000000012	95.38000000000012	NA	NA	NA	NA	NA	NA
HC-78	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	14	10	2023-03-06	65	107.37000000000012	alive	emerged	adult	11.609416713246013	7.270253005791231	115.49	114.51999999999998	113.48000000000002	113.13000000000012	113.06999999999994	112.91000000000008	112.6400000000001	112.12000000000012	112.16000000000008	111.10000000000014	110.84000000000016	110.56999999999994	110.05999999999996	108.88000000000012	NA	NA	NA	NA	NA	NA	NA	NA
HC-80	Osmia	O. cornuta	female	Harz	other	control	C	16	9	2023-03-29	88	148.29999999999995	alive	emerged	adult	12.97126583548212	8.028853856403122	158.18000000000006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-82	Osmia	O. cornuta	male	Harz	other	control	C	16	10	2023-03-20	79	98.08999999999992	alive	emerged	adult	11.353637936153593	7.259659864332673	102.27999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-83	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	17	9	2023-03-05	64	96.46000000000004	alive	emerged	adult	11.299510456134094	6.9004404982788445	102.01	101.42999999999984	100.68999999999984	100.59999999999992	100.52999999999996	100.39999999999986	100.28999999999996	100.00999999999976	100.15999999999984	99.06999999999994	99.16999999999985	99.24	98.6099999999999	97.42999999999984	NA	NA	NA	NA	NA	NA	NA	NA
HC-84	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	17	10	2023-03-10	69	154.62000000000012	alive	emerged	adult	13.585557851850057	8.616598361150906	163.81000000000017	163	161.6400000000001	161.22000000000003	161.03999999999996	160.7900000000002	160.51	159.9000000000001	159.76	158.57999999999993	158.34000000000017	158.30000000000018	157.42000000000007	155.8800000000001	155.2900000000002	NA	NA	NA	NA	NA	NA	NA
HC-87	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	20	8	2023-03-15	74	162.76999999999998	alive	emerged	adult	13.769566496095802	8.248465902832836	174.03999999999996	173.33999999999992	171.6099999999999	171.21000000000004	171.05999999999997	170.77999999999997	170.3800000000001	169.64999999999986	169.48000000000002	168.05999999999997	167.73000000000002	167.3699999999999	166.77999999999997	165.20000000000005	164.42000000000007	162.76999999999998	NA	NA	NA	NA	NA	NA
HC-90	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	20	9	2023-03-02	61	87.66000000000008	alive	emerged	adult	10.98060812942298	6.6085031110663515	93.08000000000015	92.74	91.79999999999995	91.69000000000004	91.69000000000004	91.49	91.36000000000011	91.66000000000008	91.16000000000008	90.19000000000004	90.02999999999997	90	89.46000000000004	88.3900000000001	NA	NA	NA	NA	NA	NA	NA	NA
HC-95	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	23	8	2023-02-23	54	102.67000000000009	alive	emerged	adult	11.76780827253014	7.229348167553352	108.34999999999992	108.22000000000004	107.16999999999985	107.01999999999998	106.86999999999988	106.70000000000005	106.54999999999995	106.05999999999996	106.01	105.20000000000005	105.01999999999998	104.59999999999992	104.4599999999998	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-96	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	24	9	2023-02-14	45	117.84000000000016	alive	emerged	adult	12.273369584583255	7.452868865720643	130.02999999999997	128.80999999999997	127.63000000000012	127.21000000000004	127.06999999999994	127.07999999999991	126.43000000000006	125.16000000000008	125.24	123.70000000000005	123.03999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-97	Osmia	O. cornuta	male	Harz	weighing	control	C	25	9	2023-03-18	77	93.15000000000008	alive	emerged	adult	11.439093245202132	7.066361985980484	100.23000000000002	99.72000000000004	99.05999999999996	98.77999999999996	98.63999999999989	98.38999999999989	98.11999999999988	97.87999999999988	97.81999999999994	97.20000000000005	97.12999999999988	96.8599999999999	96.22000000000004	95.67000000000009	95.5	94.94999999999982	NA	NA	NA	NA	NA	NA
HC-98	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	23	9	2023-03-16	75	195.26	alive	emerged	adult	14.738015337243212	8.169346901288495	211.4300000000001	210.54999999999995	208.75	208.13999999999987	207.98	207.69000000000003	207.33999999999992	206.5999999999999	206.33999999999992	204.9000000000001	204.52	204.02	203.37000000000012	201.62999999999988	200.75	198.79999999999995	NA	NA	NA	NA	NA	NA
HC-99	Osmia	O. cornuta	female	Harz	weighing	SSP5-8.5	F	24	10	2023-02-19	50	186.12999999999988	alive	emerged	adult	15.145391610730222	7.966290337533658	204.74	202.97000000000003	200.67000000000007	199.52	199.1099999999999	199.26	198.03999999999996	196.0999999999999	196.1099999999999	193.57999999999993	192.47000000000003	190.93999999999983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-100	Osmia	O. cornuta	male	Harz	other	SSP2-4.5	E	26	9	2023-03-01	60	116.81999999999994	alive	emerged	adult	12.230823787159592	6.844246537712977	123.68999999999984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-101	Osmia	O. cornuta	female	Harz	weighing	control	C	25	10	2023-04-06	96	211.56000000000017	alive	emerged	adult	15.53608823282038	8.688203378986328	226.33000000000015	225.04999999999995	223.9000000000001	223.3800000000001	223.02	222.62000000000012	222.20000000000005	221.6300000000001	221.32999999999993	220.42000000000007	220.19000000000003	220.1800000000001	219.30999999999997	218.08000000000015	218.22000000000003	217.69000000000003	216.91000000000008	215.26	214.17000000000007	NA	NA	NA
HC-102	Osmia	O. cornuta	male	Harz	other	SSP5-8.5	F	27	9	2023-02-02	33	77.96000000000004	alive	emerged	adult	11.915580373870604	7.10905093251732	87.6400000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-103	Osmia	O. cornuta	male	Harz	weighing	control	C	28	9	2023-03-17	76	112.34999999999992	alive	emerged	adult	11.68296063638306	7.397594115213669	120.1099999999999	119.25	118.77999999999996	118.56999999999994	118.41999999999985	118.28999999999996	118.08999999999992	117.72000000000004	117.79999999999995	117.22000000000004	117.29999999999995	117.33999999999992	116.69999999999982	116.15999999999984	116.12999999999988	115.79999999999995	NA	NA	NA	NA	NA	NA
HC-104	Monodontomerus	Monodontomerus sp.	NA	Harz	weighing	SSP2-4.5	E	29	9	2023-05-17	137	122.31999999999994	alive	excised	pupa	11.945932601894928	7.651329691601221	137.91000000000008	136.91000000000008	136.1400000000001	136.3699999999999	136.43000000000006	136.38999999999987	136.41000000000008	136.07999999999993	136.45000000000005	135.5	135.75	135.8499999999999	135.6500000000001	134.52999999999997	134.79999999999995	134.95000000000005	134.76	133.91000000000008	133.73000000000002	133	132.39999999999986	131.93000000000006
HC-105	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	30	9	2023-02-14	45	95.74	alive	emerged	adult	12.072335325999306	7.518980811804494	114.72000000000004	112.77999999999996	111.49999999999976	110.62999999999988	110.59999999999992	110.65999999999984	109.80999999999996	108.77999999999996	109.05999999999996	107.17999999999984	106.37999999999988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-106	Osmia	O. cornuta	female	Harz	other	SSP2-4.5	E	26	10	2023-03-09	68	169.67999999999984	alive	emerged	adult	14.562072736374352	8.150914924197963	181.62999999999988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-107	Osmia	O. cornuta	male	Harz	weighing	control	C	31	9	2023-03-18	77	82.12000000000012	alive	emerged	adult	11.343098464503168	6.73367025812158	87.27999999999997	86.79999999999995	86.16000000000008	85.97000000000003	85.81999999999994	85.66000000000008	85.49000000000001	85.55999999999995	85.57999999999993	84.88000000000011	85.27999999999997	85.79999999999995	84.44000000000005	84.17000000000007	83.86000000000013	83.41000000000008	NA	NA	NA	NA	NA	NA
HC-108	Osmia	O. cornuta	female	Harz	other	SSP5-8.5	F	27	10	2023-02-21	52	166.98000000000002	alive	emerged	adult	14.13313339897171	8.198367246018494	182.15999999999983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-109	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	32	9	2023-02-23	54	119.61000000000011	alive	emerged	adult	12.158579429828505	7.096325539639985	126.36000000000011	125.74	124.76	124.56000000000016	124.57000000000016	124.37000000000012	124.26	123.80999999999996	124.07000000000016	122.84999999999992	122.72000000000004	122.69000000000004	121.93000000000006	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-110	Osmia	O. cornuta	female	Harz	weighing	control	C	28	10	2023-03-29	88	165.66999999999985	alive	emerged	adult	13.878038584359333	7.162614857091544	177.15999999999983	176.15999999999983	175.58999999999992	175.17999999999984	174.89999999999986	174.64999999999986	174.31999999999994	173.98999999999978	174.06999999999994	173.40999999999983	173.63999999999987	173.33999999999992	172.38999999999987	171.7299999999998	171.66999999999985	171.29999999999995	170.41999999999985	NA	NA	NA	NA	NA
HC-111	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	29	10	2023-03-09	68	192.58999999999992	alive	emerged	adult	15.15249679963475	8.716064702673707	204.0999999999999	203.0999999999999	201.24999999999977	200.77	200.7299999999998	200.44999999999985	200.2199999999998	199.32999999999993	199.41999999999985	197.57999999999993	197.4599999999998	196.92999999999984	196.14999999999984	194.03999999999976	193.18999999999983	NA	NA	NA	NA	NA	NA	NA
HC-112	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	30	10	2023-02-14	45	132.76999999999998	alive	emerged	adult	13.283938962908518	7.911368990453419	148.07999999999993	146.08999999999992	144.69000000000003	143.95000000000005	144	144.19000000000003	143.37999999999988	142.27999999999997	142.25	140.3699999999999	139.71000000000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-113	Osmia	O. cornuta	female	Harz	weighing	control	C	31	10	2023-04-07	97	168.80999999999997	alive	emerged	adult	14.106248772614888	8.416337258210007	179.83999999999992	178.89999999999986	177.87999999999988	177.5	177.27999999999997	177.05999999999997	176.70000000000005	176.45000000000005	176.71000000000004	175.54999999999995	175.49	175.02999999999997	174.41999999999985	173.49	173.57999999999993	173.1500000000001	172.5	171.27999999999997	170.33999999999992	NA	NA	NA
HC-114	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	32	10	2023-03-09	68	156.01	alive	emerged	adult	13.348739047513275	8.283649225930422	170.18000000000006	169.21000000000004	167.5999999999999	167.43000000000006	167.53999999999996	167.36000000000013	167.08999999999992	166.5	166.6400000000001	165.01999999999998	164.97000000000003	164.87000000000012	164.26999999999998	162.28999999999996	160.28999999999996	NA	NA	NA	NA	NA	NA	NA
HC-115	Osmia	O. cornuta	male	Harz	other	SSP5-8.5	F	33	9	2023-02-09	40	119.05999999999996	alive	emerged	adult	12.531060739945346	7.061312283116468	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-116	Osmia	O. cornuta	female	Harz	other	SSP5-8.5	F	33	10	2023-02-21	52	160.01999999999998	alive	emerged	adult	13.961962097255851	7.982351235464991	173.55999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-117	Osmia	O. cornuta	male	Harz	other	control	C	1	9	2023-03-18	77	92.23000000000002	alive	emerged	adult	11.40071450776612	6.950758128194613	98.28999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-119	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	3	10	2023-02-09	40	93.06000000000016	alive	emerged	adult	11.773415310310252	6.742283793431494	102.8900000000001	101.72000000000004	100.76	100.18000000000006	99.74	99.76999999999998	99.26	98.30000000000018	98.24	96.76999999999998	96.05999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-122	Monodontomerus	Monodontomerus sp.	NA	Harz	other	control	C	1	10	2023-05-17	137	156.74	alive	excised	larva	14.30005986995254	7.995757378304608	167.27999999999997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-124	Osmia	O. cornuta	female	Harz	weighing	SSP5-8.5	F	3	11	2023-02-21	52	161.11000000000013	alive	emerged	adult	13.516823737523389	7.301573704405333	174.10000000000014	172.42000000000007	171.12000000000012	170.11000000000013	169.59000000000017	169.6300000000001	168.80999999999997	167.53999999999996	167.5	165.67000000000007	164.95000000000005	163.6300000000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-125	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	6	10	2023-02-14	45	87.80999999999995	alive	emerged	adult	12.019252238803874	7.221425087429322	98.40999999999984	97.1099999999999	96.06999999999994	95.32999999999991	95.07999999999991	95.12999999999988	94.44999999999982	93.57999999999991	93.88999999999989	91.73000000000002	90.98999999999978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-126	Osmia	O. cornuta	male	Harz	weighing	control	C	7	10	2023-03-18	77	96	alive	emerged	adult	12.010525690014076	6.552617098652481	101.61000000000011	100.96000000000004	100.27999999999996	100.29999999999995	100.1099999999999	99.98000000000002	99.77999999999996	99.48000000000002	99.70000000000005	99.03999999999996	99.26	99.38999999999989	98.67000000000009	97.68000000000006	98.12000000000012	97.88999999999989	NA	NA	NA	NA	NA	NA
HC-127	Osmia	O. cornuta	male	Harz	other	SSP2-4.5	E	8	11	2023-02-23	54	105.15000000000008	alive	emerged	adult	11.891004621548408	7.309071491463968	113.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-128	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	9	11	2023-02-14	45	90.37999999999988	alive	emerged	adult	11.742235513133238	7.044527282489279	108.11999999999988	106.65999999999984	105.48000000000002	104.73000000000002	104.31999999999994	104.43000000000006	103.87999999999988	102.8599999999999	102.87999999999988	100.82999999999991	99.93000000000006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-129	Osmia	O. cornuta	male	Harz	weighing	control	C	10	11	2023-03-18	77	101.99	alive	emerged	adult	11.915982421919798	7.006622323581412	107.94999999999982	107.31999999999994	106.76999999999998	106.7099999999998	106.4799999999998	106.29999999999995	106.1099999999999	106.07999999999991	106.03999999999996	105.50999999999976	105.54999999999995	105.57999999999991	104.7199999999998	104.3599999999999	104.17999999999984	103.82999999999991	NA	NA	NA	NA	NA	NA
HC-132	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	12	11	2023-02-09	40	81.32999999999993	alive	emerged	adult	11.54271112867556	6.512763467373717	92.7099999999998	91.40999999999984	90.87999999999988	90.26	90.05999999999995	90.06999999999994	89.69999999999982	88.86999999999989	88.75	87.49999999999977	86.78999999999996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-134	Osmia	O. cornuta	female	Harz	weighing	SSP5-8.5	F	6	11	2023-02-21	52	154.60000000000014	alive	emerged	adult	14.383982059131094	7.3567214702377886	171.56000000000017	169.70000000000005	167.70000000000005	166.26	165.70000000000005	165.69000000000003	164.51	162.83999999999992	162.96000000000004	160.12000000000012	159.02999999999997	157.45000000000005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-135	Osmia	O. cornuta	male	Harz	weighing	control	C	13	11	2023-03-18	77	89.90999999999985	alive	emerged	adult	11.858607939237949	7.241995835211067	96.2199999999998	95.90999999999984	95.4699999999998	95.2099999999998	94.92999999999984	94.84999999999992	94.6099999999999	94.40999999999984	94.92999999999984	94.38999999999989	94.13999999999989	94.67999999999984	92.86999999999988	92.4599999999998	92.34999999999992	91.99999999999976	NA	NA	NA	NA	NA	NA
HC-136	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	14	11	2023-03-17	76	139	alive	emerged	adult	13.381107706744402	7.0894228209435175	151.3800000000001	150.55999999999997	149.33000000000015	148.86000000000013	148.70000000000005	148.49	148.1300000000001	147.44000000000003	147.47000000000003	146.03999999999996	145.62000000000012	145.58999999999992	144.68000000000006	143.17000000000007	142.6400000000001	141.51999999999998	NA	NA	NA	NA	NA	NA
HC-138	Osmia	O. cornuta	male	Harz	other	control	C	16	11	2023-03-18	77	52.37000000000012	alive	emerged	adult	10.387450691506688	5.983029256177981	57.75999999999999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-139	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	17	11	2023-03-09	68	95.86000000000011	alive	emerged	adult	11.749826661845963	7.708171684762739	104.33999999999992	103.70000000000005	102.81999999999994	102.67000000000009	102.58999999999992	102.46000000000004	102.24	101.87999999999988	102.3599999999999	100.72000000000004	100.73000000000002	100.37999999999988	99.97000000000004	98.66000000000008	98.12000000000012	NA	NA	NA	NA	NA	NA	NA
HC-142	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	20	10	2023-03-09	68	100.99	alive	emerged	adult	12.357949583507494	7.3837046084272115	110.91000000000008	110.21000000000004	109.03999999999996	109.06999999999994	109.01	108.88999999999989	108.65999999999984	108.26999999999998	108.39999999999986	107.1099999999999	107.01	106.87999999999988	106.48000000000002	105.21000000000004	104.4699999999998	NA	NA	NA	NA	NA	NA	NA
HC-145	Osmia	O. cornuta	female	Harz	weighing	control	C	7	11	2023-04-06	96	175.7900000000002	alive	emerged	adult	14.397225913700238	8.411997471981637	186.87000000000012	185.83000000000015	184.7900000000002	184.59000000000017	184.3900000000001	184.21000000000004	183.9300000000001	183.52	183.62000000000012	182.84000000000017	182.91000000000008	183.04999999999995	182	180.8900000000001	181.21000000000004	180.8800000000001	180.17000000000007	178.99	178.10000000000014	NA	NA	NA
HC-146	Osmia	O. cornuta	female	Harz	weighing	SSP2-4.5	E	23	10	2023-03-09	68	65.62999999999988	alive	emerged	adult	10.987715464347232	6.337535928747854	71.27999999999997	70.57999999999993	69.88999999999987	69.55999999999995	69.39999999999986	69.23000000000002	69.08999999999992	68.69999999999982	68.54999999999995	67.92999999999984	67.63999999999987	67.28999999999996	67.06999999999994	66.41999999999985	65.92999999999984	NA	NA	NA	NA	NA	NA	NA
HC-147	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	24	11	2023-05-17	137	69.74000000000001	dead	excised	adult	12.076569589129988	7.277242347846005	115.51999999999998	113.87999999999988	112.68999999999984	112.07999999999991	111.64999999999986	111.53999999999996	110.91999999999985	109.81999999999994	109.65999999999984	108.03999999999996	107.2299999999998	106.29999999999995	105.1099999999999	103.4799999999998	102.09999999999992	100.2099999999998	97.90999999999984	96.15999999999984	94.78999999999996	90.09999999999992	86.3599999999999	82.33999999999992
HC-148	Osmia	O. cornuta	male	Harz	weighing	control	C	25	11	2023-03-16	75	75.86999999999989	alive	emerged	adult	11.378388061730224	6.707103711337651	79.91000000000008	79.65999999999985	79.17999999999984	79	78.84999999999991	78.68999999999983	78.57999999999993	78.46000000000004	78.40000000000009	78.13999999999987	78.11999999999989	78.20000000000005	77.25	77.08999999999992	76.86999999999989	76.46000000000004	NA	NA	NA	NA	NA	NA
HC-149	Osmia	O. cornuta	male	Harz	other	SSP2-4.5	E	26	11	2023-03-08	67	102.19000000000004	alive	emerged	adult	12.261049227382376	7.505385366533436	110.21000000000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-150	Osmia	O. cornuta	female	Harz	other	SSP2-4.5	E	8	12	2023-03-17	76	131.70000000000005	alive	emerged	adult	13.729531651785967	8.0413675803078	143.87000000000012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-151	Osmia	O. cornuta	male	Harz	other	SSP5-8.5	F	27	11	2023-02-15	46	111.09999999999992	alive	emerged	adult	12.490738193335522	7.652521906479395	121.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-152	Osmia	O. cornuta	male	Harz	weighing	control	C	28	11	2023-03-20	79	130.11000000000013	alive	emerged	adult	12.986087078952355	7.6652642237268624	138.75	137.63999999999987	137.1199999999999	136.8599999999999	136.65999999999983	136.51999999999998	136.32999999999993	136.06999999999994	136.1199999999999	135.5999999999999	135.51	135.54999999999995	135.1099999999999	134.46000000000004	134.55999999999997	134.41000000000008	NA	NA	NA	NA	NA	NA
HC-153	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	29	11	2023-03-06	65	94.38000000000012	alive	emerged	adult	12.03317247389734	7.341218904508807	102.44000000000004	101.5	100.51999999999998	100.23000000000002	100.17000000000009	99.97000000000004	99.74	99.26	99.38000000000012	98.38000000000012	98.24	97.91000000000008	97.3900000000001	95.86000000000011	NA	NA	NA	NA	NA	NA	NA	NA
HC-154	Osmia	O. cornuta	female	Harz	weighing	SSP5-8.5	F	9	12	2023-02-17	48	144.47000000000003	alive	emerged	adult	13.420923259516677	7.241909752141963	162.42000000000007	160.24	158.46000000000004	157.22000000000003	156.65999999999983	156.81999999999994	155.71000000000004	153.95000000000005	153.82999999999993	151.38999999999987	150.47000000000003	148.88999999999987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-155	Osmia	O. cornuta	male	Harz	weighing	SSP5-8.5	F	30	11	2023-02-12	43	114.94999999999982	alive	emerged	adult	13.31100008957569	7.635455749648344	124.33999999999992	122.9699999999998	121.7299999999998	120.9799999999998	120.88999999999989	120.86999999999988	119.88999999999989	118.65999999999984	118.84999999999992	116.98999999999978	116.02999999999976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HC-158	Osmia	O. cornuta	male	Harz	weighing	control	C	31	11	2023-03-18	77	102.27999999999996	alive	emerged	adult	11.956006408598768	7.421300857299379	107.8599999999999	107.14999999999986	106.55999999999996	106.33999999999992	106.15999999999984	106.02999999999996	105.83999999999992	105.5	105.7099999999998	104.95000000000005	105.06999999999994	104.77999999999996	104.45000000000005	104.14999999999986	103.92000000000009	103.54999999999995	NA	NA	NA	NA	NA	NA
HC-159	Osmia	O. cornuta	male	Harz	weighing	SSP2-4.5	E	32	11	2023-02-23	54	77.50999999999999	alive	emerged	adult	10.981260360356217	6.438749094595592	82.97000000000003	82.34000000000015	81.75999999999999	81.53999999999996	81.49000000000001	81.34000000000015	81.21000000000004	80.97000000000003	81.19000000000005	80.17000000000007	80.1400000000001	80.25999999999999	79.29999999999995	NA	NA	NA	NA	NA	NA	NA	NA	NA
